Lat (DD),Long (DD),Depth
50.402861236,-003.515674359,5.26800
50.402863643,-003.515652931,5.22900
50.402869258,-003.515645081,5.22800
50.402859804,-003.515598557,5.26000
50.402859976,-003.515568534,5.25800
50.402862382,-003.515535016,5.20400
50.402859632,-003.515515421,5.20600
50.402874472,-003.515477377,5.23200
50.402873498,-003.515451536,5.19600
50.402871779,-003.515429477,5.18100
50.402862669,-003.515410340,5.17300
50.402867940,-003.515385703,5.18500
50.402875618,-003.515363874,5.21400
50.402876477,-003.515332819,5.24400
50.402875102,-003.515307437,5.27700
50.402878253,-003.515263205,5.30100
50.402878024,-003.515224301,5.29000
50.402876993,-003.515195997,5.25400
50.402874300,-003.515167979,5.22200
50.402877050,-003.515148098,5.20000
50.402876763,-003.515111199,5.17300
50.402877336,-003.515109767,5.17100
50.402862726,-003.515055393,5.18500
50.402863070,-003.515041298,5.16800
50.402861752,-003.515005775,5.17300
50.402865648,-003.514998212,5.19600
50.402868112,-003.514961829,5.22900
50.402862497,-003.514941661,5.25500
50.402862382,-003.514913873,5.32600
50.402862210,-003.514878521,5.40400
50.402862382,-003.514849415,5.56700
50.402863184,-003.514824377,5.48500
50.402866393,-003.514773899,5.45200
50.402865877,-003.514772008,5.44500
50.402874472,-003.514719583,5.36800
50.402873899,-003.514690705,5.19000
50.402880430,-003.514662688,5.16100
50.402869716,-003.514632951,5.05900
50.402873670,-003.514622409,5.05100
50.402870977,-003.514588433,5.05400
50.402880316,-003.514564254,5.06600
50.402879571,-003.514525636,5.01700
50.402863815,-003.514503005,5.08800
50.402878769,-003.514466622,5.08300
50.402864044,-003.514453501,5.08400
50.402865247,-003.514408180,5.07400
50.402870003,-003.514387496,5.05600
50.402865992,-003.514373745,5.05100
50.402880087,-003.514345269,5.05100
50.402882321,-003.514300006,5.03100
50.402867596,-003.514269753,5.02800
50.402865304,-003.514242080,5.02200
50.402879800,-003.514216869,5.00900
50.402877795,-003.514206671,4.98500
50.402865648,-003.514161121,4.99000
50.402881290,-003.514152927,4.99700
50.402867023,-003.514106231,5.00000
50.402882092,-003.514075005,4.98700
50.402875560,-003.514044867,4.97400
50.402873383,-003.514016735,4.97700
50.402879399,-003.513991239,4.96700
50.402882608,-003.513972560,4.60600
50.402870518,-003.513941620,4.89000
50.402866622,-003.513920650,4.90300
50.402866909,-003.513885356,4.92300
50.402875159,-003.513849890,4.88400
50.402877050,-003.513822044,4.88400
50.402867367,-003.513792823,4.88100
50.402881404,-003.513782510,4.88000
50.402883410,-003.513739366,4.86900
50.402871034,-003.513716563,4.86100
50.402869831,-003.513700749,4.86100
50.402876878,-003.513651016,4.86700
50.402874873,-003.513628384,4.87300
50.402872237,-003.513598992,4.87600
50.402871721,-003.513580829,4.87200
50.402885301,-003.513543243,4.86200
50.402873268,-003.513508464,4.85100
50.402880201,-003.513479358,4.84300
50.402869200,-003.513466467,4.83500
50.402868570,-003.513435527,4.85000
50.402873555,-003.513398055,4.84400
50.402884957,-003.513391180,4.84400
50.402874414,-003.513345916,4.85000
50.402877623,-003.513335030,4.85800
50.402869945,-003.513309648,4.87700
50.402869430,-003.513281516,4.90500
50.402869315,-003.513248857,4.91200
50.402873841,-003.513223131,4.92100
50.402883353,-003.513175060,4.94000
50.402870404,-003.513141485,4.93000
50.402871091,-003.513139995,4.93400
50.402873440,-003.513111405,4.94200
50.402886103,-003.513059380,4.96200
50.402886676,-003.513029242,4.96300
50.402887879,-003.513027008,4.95500
50.402875388,-003.513000136,5.01100
50.402885071,-003.512963811,4.80400
50.402870805,-003.512927657,5.02000
50.402872466,-003.512888008,5.02300
50.402871206,-003.512861423,4.97800
50.402871721,-003.512835124,4.96500
50.402873039,-003.512829108,4.96800
50.402880545,-003.512789059,4.93900
50.402871951,-003.512764135,4.94400
50.402884899,-003.512721851,4.93000
50.402886217,-003.512715147,4.93600
50.402889770,-003.512663065,4.93000
50.402889884,-003.512639058,4.88000
50.402873498,-003.512608577,4.90100
50.402874071,-003.512590586,4.87500
50.402874242,-003.512563542,4.86900
50.402885415,-003.512522175,4.87600
50.402880430,-003.512501720,4.84300
50.402875217,-003.512466140,4.84200
50.402876076,-003.512441273,4.79400
50.402875388,-003.512411823,4.75800
50.402877394,-003.512407927,4.75600
50.402890973,-003.512373149,4.76600
50.402889712,-003.512340604,4.77500
50.402874586,-003.512316483,4.77300
50.402875904,-003.512282908,4.79400
50.402889942,-003.512249848,4.78600
50.402885874,-003.512218106,4.79200
50.402890171,-003.512205558,4.78000
50.402884842,-003.512162529,4.78000
50.402878425,-003.512134454,4.74000
50.402882264,-003.512127865,4.75200
50.402892176,-003.512077903,4.75000
50.402884899,-003.512056933,4.73500
50.402879915,-003.512042781,4.74000
50.402875331,-003.512004106,4.74900
50.402886275,-003.511987204,4.75800
50.402885358,-003.511958384,4.77400
50.402875388,-003.511927559,4.79200
50.402887077,-003.511876967,4.77200
50.402887993,-003.511871581,4.76800
50.402880545,-003.511846543,4.75600
50.402878024,-003.511797899,4.77400
50.402886790,-003.511782314,4.77600
50.402886217,-003.511741061,4.77000
50.402877909,-003.511717284,4.76800
50.402883066,-003.511702845,4.78400
50.402883983,-003.511665718,4.82500
50.402885014,-003.511634491,4.83000
50.402881519,-003.511615068,4.82200
50.402893608,-003.511572956,4.85000
50.402887535,-003.511553189,4.81300
50.402886160,-003.511517723,4.82500
50.402883925,-003.511508784,4.84400
50.402882264,-003.511475438,4.84400
50.402878883,-003.511452233,4.85100
50.402890113,-003.511424502,4.87500
50.402891489,-003.511369269,4.89700
50.402878024,-003.511340220,4.88700
50.402878196,-003.511339819,4.87700
50.402888910,-003.511287393,4.91900
50.402881634,-003.511268429,4.93200
50.402879170,-003.511255251,4.97400
50.402878253,-003.511227176,5.11000
50.402878941,-003.511171541,5.16600
50.402878540,-003.511155613,5.08900
50.402878712,-003.511114876,5.09500
50.402881519,-003.511093505,5.02200
50.402880144,-003.511062278,4.97800
50.402895900,-003.511033688,4.87100
50.402895327,-003.511010368,4.88000
50.402894926,-003.511001373,4.93800
50.402897104,-003.510973527,5.10200
50.402897333,-003.510944937,5.28500
50.402897447,-003.510890849,5.30900
50.402896072,-003.510862259,5.19400
50.402897734,-003.510834528,5.08100
50.402883582,-003.510816136,5.02900
50.402886733,-003.510793504,5.01400
50.402880259,-003.510772992,5.03900
50.402896588,-003.510746349,5.09100
50.402883868,-003.510720165,5.21200
50.402888280,-003.510692549,5.68500
50.402893666,-003.510663958,6.12000
50.402881290,-003.510631128,6.33500
50.402893322,-003.510595547,6.39400
50.402881233,-003.510570394,6.26500
50.402893035,-003.510526907,6.55600
50.402896817,-003.510519745,6.53000
50.402886389,-003.510468064,6.25900
50.402881748,-003.510439932,5.56600
50.402883066,-003.510411742,5.13700
50.402882378,-003.510383724,4.99700
50.402890343,-003.510359546,4.95400
50.402882035,-003.510353530,4.95300
50.402887249,-003.510319782,4.97000
50.402885644,-003.510289015,4.99500
50.402894239,-003.510269649,5.00800
50.402896359,-003.510240771,5.11200
50.402900484,-003.510213671,5.34000
50.402900312,-003.510184335,5.61000
50.402898536,-003.510158151,6.05500
50.402897275,-003.510108762,6.57000
50.402901172,-003.510089568,6.56800
50.402898994,-003.510073525,6.62500
50.402901229,-003.510044132,6.71600
50.402901172,-003.509989529,6.40900
50.402900369,-003.509963059,5.93000
50.402900942,-003.509936875,5.54700
50.402896760,-003.509905763,5.47500
50.402890171,-003.509878433,5.37600
50.402900942,-003.509865484,5.28600
50.402893265,-003.509822913,5.30700
50.402898020,-003.509792547,5.25900
50.402900427,-003.509774441,5.22400
50.402886905,-003.509746137,5.15500
50.402900885,-003.509708494,5.18800
50.402901573,-003.509682310,5.14800
50.402894697,-003.509674116,5.12800
50.402895900,-003.509638536,5.08400
50.402899338,-003.509603757,5.06400
50.402889082,-003.509568291,5.03600
50.402897161,-003.509542221,5.03800
50.402902317,-003.509515407,5.01300
50.402886848,-003.509483493,4.99300
50.402899739,-003.509468539,4.96200
50.402887592,-003.509429750,4.93500
50.402902890,-003.509419265,4.89900
50.402888165,-003.509397148,4.96600
50.402888223,-003.509357099,4.97800
50.402887993,-003.509322263,4.99900
50.402886676,-003.509310918,5.03300
50.402887077,-003.509263076,5.01900
50.402904896,-003.509230761,4.95900
50.402904094,-003.509206926,4.79200
50.402903406,-003.509175242,4.64400
50.402903062,-003.509146365,4.50300
50.402905297,-003.509117029,4.14400
50.402905240,-003.509089069,3.57300
50.402903234,-003.509061567,2.90300
50.402905411,-003.509034180,2.27800
50.402905870,-003.509006219,0.85200
50.402905755,-003.508979462,0.03600
50.402905984,-003.508951387,-0.82600
50.402900312,-003.508928125,-1.85500
50.402898994,-003.508916208,-1.72500
50.402891890,-003.508871746,-0.79600
50.402866278,-003.519031205,-0.32000
50.402861752,-003.519015162,-0.54600
50.402878253,-003.518991842,0.11600
50.402876878,-003.518961533,0.07600
50.402871664,-003.518933000,0.49900
50.402863013,-003.518902404,0.69800
50.402874242,-003.518875303,0.42600
50.402874414,-003.518842243,0.79400
50.402862783,-003.518821273,1.06300
50.402863184,-003.518781796,1.19200
50.402864273,-003.518744554,1.33600
50.402864158,-003.518735043,1.32100
50.402868456,-003.518712468,1.61000
50.402874357,-003.518679294,1.87000
50.402866393,-003.518656662,2.31800
50.402865304,-003.518628473,2.51800
50.402878253,-003.518596903,2.41600
50.402864330,-003.518572437,2.73300
50.402863872,-003.518542529,2.84000
50.402863987,-003.518512219,2.93300
50.402864158,-003.518487926,3.03500
50.402864961,-003.518459966,3.17500
50.402864674,-003.518429943,3.27700
50.402864903,-003.518403071,3.37100
50.402878941,-003.518358380,3.43500
50.402865591,-003.518344858,3.61700
50.402865362,-003.518318216,3.72700
50.402866164,-003.518287162,3.81500
50.402866393,-003.518262123,3.93600
50.402866106,-003.518234564,4.03400
50.402867367,-003.518196004,4.10000
50.402867997,-003.518177555,4.20400
50.402867482,-003.518149308,4.30500
50.402866737,-003.518121290,4.41200
50.402865820,-003.518093215,4.51600
50.402869200,-003.518065484,4.57000
50.402866679,-003.518037638,4.65100
50.402866221,-003.518007730,4.73000
50.402867825,-003.517975473,4.81700
50.402867539,-003.517945220,4.91200
50.402866679,-003.517921042,4.99000
50.402866737,-003.517894915,5.05500
50.402867023,-003.517866840,5.09700
50.402867482,-003.517840254,5.13100
50.402867138,-003.517812351,5.25200
50.402867596,-003.517783417,5.29600
50.402867711,-003.517754483,5.31500
50.402868055,-003.517723371,5.32400
50.402867940,-003.517698447,5.37900
50.402868169,-003.517669857,5.39200
50.402867940,-003.517641152,5.49500
50.402869716,-003.517614853,5.52100
50.402884384,-003.517586835,5.52700
50.402885988,-003.517556870,5.56300
50.402878540,-003.517522091,5.60200
50.402878253,-003.517499918,5.62000
50.402868857,-003.517463592,5.63900
50.402871779,-003.517422740,5.63600
50.402876706,-003.517415750,5.63400
50.402875847,-003.517389910,5.62700
50.402869143,-003.517361491,5.66700
50.402870174,-003.517321556,5.67600
50.402878139,-003.517289413,5.64600
50.402870862,-003.517260307,5.65600
50.402872867,-003.517239566,5.65200
50.402881404,-003.517207881,5.65000
50.402872123,-003.517188515,5.66900
50.402871721,-003.517163591,5.67100
50.402873154,-003.517133683,5.68600
50.402872638,-003.517087674,5.69500
50.402883238,-003.517075871,5.72500
50.402885129,-003.517051693,5.79500
50.402875159,-003.516996918,5.77100
50.402876362,-003.516992964,5.25900
50.402875388,-003.516954634,5.84800
50.402874300,-003.516939221,5.85400
50.402882264,-003.516908682,5.88100
50.402872065,-003.516878373,5.88100
50.402872008,-003.516845657,5.89100
50.402871664,-003.516805378,5.87000
50.402872008,-003.516794205,5.89400
50.402872065,-003.516754671,5.95200
50.402871893,-003.516738342,5.97500
50.402872237,-003.516688380,5.99400
50.402872466,-003.516661738,5.93200
50.402872409,-003.516633949,5.87700
50.402873383,-003.516630110,5.92000
50.402879686,-003.516574648,6.06000
50.402873039,-003.516546860,5.89500
50.402872810,-003.516520733,5.83800
50.402873097,-003.516506351,5.80800
50.402873268,-003.516485954,5.81900
50.402873326,-003.516435075,5.70600
50.402873211,-003.516430606,5.69900
50.402875274,-003.516378009,5.69200
50.402889598,-003.516350622,5.56500
50.402877795,-003.516329594,5.49400
50.402891718,-003.516295446,5.48500
50.402889999,-003.516272413,5.44900
50.402890285,-003.516241358,5.42700
50.402889197,-003.516208872,5.43200
50.402882264,-003.516194605,5.40500
50.402890629,-003.516165270,5.39200
50.402877566,-003.516126881,5.37900
50.402874701,-003.516104536,5.38400
50.402888681,-003.516071247,5.38000
50.402887879,-003.516064486,5.37900
50.402885988,-003.516012634,5.36000
50.402879571,-003.515987424,5.34200
50.402886790,-003.515967370,5.31800
50.402881233,-003.515930815,5.32200
50.402880831,-003.515900277,5.31100
50.402891431,-003.515878733,5.30800
50.402878081,-003.515862576,5.30900
50.402886103,-003.515838053,5.29400
50.402883353,-003.515806369,5.31500
50.402884728,-003.515759329,5.28100
50.402884441,-003.515757381,5.27400
50.402877107,-003.515716357,5.30700
50.402877909,-003.515683068,5.28100
50.402879800,-003.515649493,5.22700
50.402881977,-003.515644336,5.26400
50.402879399,-003.515608126,5.27600
50.402877279,-003.515573347,5.29100
50.402878196,-003.515545043,5.28600
50.402878769,-003.515517083,5.25200
50.402883353,-003.515477377,5.23200
50.402893952,-003.515465173,5.17500
50.402878998,-003.515432915,5.17400
50.402884842,-003.515410742,5.17500
50.402880774,-003.515391089,5.19300
50.402891087,-003.515347831,5.20900
50.402884670,-003.515326058,5.21500
50.402895098,-003.515304687,5.21400
50.402896301,-003.515271685,5.23600
50.402896473,-003.515231692,5.21700
50.402896416,-003.515208144,5.20600
50.402891718,-003.515187632,5.18400
50.402880946,-003.515140707,5.16700
50.402894067,-003.515131024,5.17400
50.402879743,-003.515101860,5.17100
50.402889369,-003.515082952,5.18200
50.402879399,-003.515052586,5.20300
50.402885415,-003.515017807,5.23800
50.402882092,-003.514998155,5.26100
50.402879800,-003.514962975,5.33800
50.402880488,-003.514941833,5.37300
50.402880201,-003.514911352,5.54000
50.402880545,-003.514885225,5.91000
50.402882149,-003.514856978,6.10000
50.402881347,-003.514801630,6.12700
50.402880946,-003.514774529,5.81800
50.402891546,-003.514745996,5.43700
50.402898249,-003.514720156,5.23600
50.402898650,-003.514696206,5.14100
50.402895557,-003.514666813,5.08600
50.402884613,-003.514634556,5.07700
50.402893608,-003.514606710,5.06100
50.402897848,-003.514600751,5.04900
50.402897046,-003.514561618,5.06100
50.402898249,-003.514521969,5.05500
50.402897906,-003.514519907,5.05900
50.402898135,-003.514483868,5.08400
50.402896416,-003.514442042,5.07500
50.402895041,-003.514423994,5.07100
50.402885415,-003.514379761,5.06600
50.402896416,-003.514359135,5.04500
50.402900484,-003.514331977,5.01800
50.402893437,-003.514317939,5.03300
50.402890801,-003.514268894,5.03500
50.402894010,-003.514239444,5.01300
50.402893207,-003.514238241,5.00500
50.402894640,-003.514200769,5.01200
50.402897676,-003.514180200,5.00300
50.402901229,-003.514146567,4.99700
50.402886561,-003.514113622,4.99800
50.402889082,-003.514082167,4.98800
50.402901687,-003.514057473,4.98000
50.402893437,-003.514016220,4.98200
50.402895442,-003.513993932,4.95300
50.402889082,-003.513974967,4.35400
50.402893265,-003.513946548,4.92900
50.402893035,-003.513913889,4.93200
50.402884556,-003.513887591,4.92700
50.402892577,-003.513844905,4.91500
50.402888051,-003.513817002,4.87600
50.402888280,-003.513816601,4.87900
50.402899395,-003.513786693,4.88700
50.402901573,-003.513743434,4.86700
50.402890400,-003.513730657,4.87500
50.402887707,-003.513686196,4.88400
50.402893838,-003.513653136,4.88300
50.402893551,-003.513619962,4.87900
50.402894582,-003.513618071,4.87600
50.402900828,-003.513579626,4.87500
50.402901172,-003.513555848,4.86300
50.402889942,-003.513507376,4.85700
50.402897390,-003.513492995,4.85500
